"word";"in documents";"total";"in class (unknown)";"in class (food/beverage/hospitality)"
"task_requir";3;3;0.0;0.0
"task_skill";3;3;0.0;0.0
"tax";5;13;0.0;0.0
"tb";5;5;0.0;0.0
"tb_test";3;3;0.0;0.0
"tb_test_aid";3;3;0.0;0.0
"tb_test_aid_cpr";3;3;0.0;0.0
"teach";8;21;0.0;0.0
"teach_experi";3;4;0.0;0.0
"teacher";6;12;0.0;0.0
"team";142;227;0.0;0.0
"team_associ";3;3;0.0;0.0
"team_associ_experi";3;3;0.0;0.0
"team_associ_experi_merchandis";3;3;0.0;0.0
"team_build";3;3;0.0;0.0
"team_enjoi";3;3;0.0;0.0
"team_enjoi_activ";3;3;0.0;0.0
"team_enjoi_activ_lifestyl";3;3;0.0;0.0
"team_environ";17;17;0.0;0.0
"team_environ_supervis";3;3;0.0;0.0
"team_environ_supervis_experi";3;3;0.0;0.0
"team_focus";3;3;0.0;0.0
"team_focus_exceed";3;3;0.0;0.0
"team_focus_exceed_sale";3;3;0.0;0.0
"team_highli";3;3;0.0;0.0
"team_job";3;3;0.0;0.0
"team_job_qualif";3;3;0.0;0.0
"team_job_qualif_includ";3;3;0.0;0.0
"team_look";3;3;0.0;0.0
"team_member";11;13;0.0;0.0
"team_orient";6;7;0.0;0.0
"team_part";3;3;0.0;0.0
"team_part_time";3;3;0.0;0.0
"team_player";25;26;0.0;0.0
"team_pleas";6;6;0.0;0.0
"team_pleas_send";3;3;0.0;0.0
"team_profession";5;5;0.0;0.0
"team_success";3;3;0.0;0.0
"team_take";3;3;0.0;0.0
"team_work";6;7;0.0;0.0
"teamwork";7;7;0.0;0.0
"teamwork_skill";3;3;0.0;0.0
"tech";7;8;0.0;0.0
"tech_gadgetri";3;3;0.0;0.0
"tech_gadgetri_answer";3;3;0.0;0.0
"tech_gadgetri_answer_ye";3;3;0.0;0.0
"technic";24;42;0.0;0.0
"technic_consult";3;3;0.0;0.0
"technic_support";4;4;0.0;0.0
"technician";10;18;0.0;0.0
"techniqu";8;8;0.0;0.0
"technolog";30;55;0.0;0.0
"technolog_experi";3;3;0.0;0.0
"technolog_product";3;3;0.0;0.0
"technolog_suppli";3;3;0.0;0.0
"technolog_suppli_chain";3;3;0.0;0.0
"technolog_suppli_chain_visit";3;3;0.0;0.0
"telemarket";4;7;0.0;0.0
"telephon";10;11;0.0;0.0
"telephon_sale";3;4;0.0;0.0
"tell";7;14;0.0;0.0
"temporari";4;4;0.0;0.0
"tenant";3;3;0.0;0.0
"term";19;20;0.0;0.0
"territori";3;3;0.0;0.0
"test";14;49;0.0;0.0
"test_aid";3;3;0.0;0.0
"test_aid_cpr";3;3;0.0;0.0
"test_aid_cpr_doctor";3;3;0.0;0.0
"text";4;6;0.0;0.0
"th";19;22;0.0;0.0
"thank";75;77;0.0;0.0
"thank_appli";4;4;0.0;0.0
"thank_applic";14;14;0.0;0.0
"thank_applic_interest";11;11;0.0;0.0
"thank_applic_interest_list";4;4;0.0;0.0
"thank_applic_interest_select";3;3;0.0;0.0
"thank_candid";3;3;0.0;0.0
"thank_interest";6;6;0.0;0.0
"thank_time";3;3;0.0;0.0
"therapist";10;14;0.0;0.0
"thing";4;6;0.0;0.0
"think";15;17;0.0;0.0
"think_job";3;3;0.0;0.0
"thinker";3;3;0.0;0.0
"thorough";6;7;0.0;0.0
"thrive";10;10;0.0;0.0
"thrive_chang";3;3;0.0;0.0
"thur";3;3;0.0;0.0
"thursdai";12;12;0.0;0.0
"thursdai_fridai";4;4;0.0;0.0
"thursdai_pm";3;3;0.0;0.0
"ticket";7;7;0.0;0.0
"tidi";5;6;0.0;0.0
"tight";7;7;0.0;0.0
"tight_deadlin";4;4;0.0;0.0
"tight_time";3;3;0.0;0.0
"time";156;242;0.0;0.0
"time_basi";3;3;0.0;0.0
"time_dai";3;3;0.0;0.0
"time_employ";3;3;0.0;0.0
"time_fashion";4;5;0.0;0.0
"time_full";9;9;0.0;0.0
"time_full_time";9;9;0.0;0.0
"time_hour";6;6;0.0;0.0
"time_hour_week";4;4;0.0;0.0
"time_job";4;4;0.0;0.0
"time_manag";11;11;0.0;0.0
"time_manag_skill";6;6;0.0;0.0
"time_manner";7;7;0.0;0.0
"time_offic";3;3;0.0;0.0
"time_offic_assist";3;3;0.0;0.0
"time_perman";3;3;0.0;0.0
"time_pleas";3;3;0.0;0.0
"time_pm";10;11;0.0;0.0
"time_pm_pm";9;9;0.0;0.0
"time_pm_pm_dr";7;7;0.0;0.0
"time_posit";16;16;0.0;0.0
"time_posit_avail";4;4;0.0;0.0
"time_weekend";3;3;0.0;0.0
"time_work";4;4;0.0;0.0
"time_year";4;4;0.0;0.0
"timelin";3;3;0.0;0.0
"tip";4;8;0.0;0.0
"tire";5;6;0.0;0.0
"titl";6;7;0.0;0.0
"tool";28;36;0.0;0.0
"top";10;10;0.0;0.0
"total";4;4;0.0;0.0
"touch";3;3;0.0;0.0
"town";6;6;0.0;0.0
"track";13;14;0.0;0.0
"track_record";7;7;0.0;0.0
"trade";7;8;0.0;0.0
"traffic";4;4;0.0;0.0
"train";79;111;0.0;0.0
"train_experi";5;5;0.0;0.0
"train_knowledg";4;4;0.0;0.0
"train_knowledg_commun";3;3;0.0;0.0
"train_knowledg_commun_resourc";3;3;0.0;0.0
"train_person";4;4;0.0;0.0
"train_support";3;3;0.0;0.0
"traine";4;9;0.0;0.0
"transfer";7;7;0.0;0.0
"transit";6;7;0.0;0.0
"translat";3;3;0.0;0.0
"transport";24;25;0.0;0.0
"transport_individu";3;3;0.0;0.0
"transport_individu_appoint";3;3;0.0;0.0
"transport_individu_appoint_activ";3;3;0.0;0.0
"travel";16;19;0.0;0.0
"treat";6;6;0.0;0.0
"treatment";3;4;0.0;0.0
"trend";4;4;0.0;0.0
"trim";4;4;0.0;0.0
"trip";6;8;0.0;0.0
"troubl";4;4;0.0;0.0
"troubl_shoot";3;3;0.0;0.0
"troubleshoot";13;19;0.0;0.0
"troubleshoot_problem";3;4;0.0;0.0
"troubleshoot_skill";3;3;0.0;0.0
"truck";15;22;0.0;0.0
"tue";3;3;0.0;0.0
"tuesdai";5;5;0.0;0.0
"tutor";5;13;0.0;0.0
"type";11;12;0.0;0.0
"typic";5;5;0.0;0.0
"u";4;4;0.0;0.0
"ubc";4;7;0.0;0.0
"ultim";3;3;0.0;0.0
"unabl";3;3;0.0;0.0
"understand";41;50;0.0;0.0
"understand_custom";3;3;0.0;0.0
"understand_import";5;5;0.0;0.0
"understand_import_product";3;3;0.0;0.0
"understand_import_product_retail";3;3;0.0;0.0
"unforgett";3;3;0.0;0.0
"uniform";4;4;0.0;0.0
"union";6;11;0.0;0.0
"uniqu";13;13;0.0;0.0
"uniqu_excit";3;3;0.0;0.0
"uniqu_skill";3;3;0.0;0.0
"uniqu_skill_set";3;3;0.0;0.0
"uniqu_skill_set_role";3;3;0.0;0.0
"unit";6;7;0.0;0.0
"univers";15;15;0.0;0.0
"univers_degre";4;4;0.0;0.0
"unload";4;5;0.0;0.0
"up";3;3;0.0;0.0
"upcom";3;3;0.0;0.0
"updat";18;20;0.0;0.0
"upgrad";5;5;0.0;0.0
"urban";3;4;0.0;0.0
"us";56;76;0.0;0.0
"us_comput";3;3;0.0;0.0
"usa";3;3;0.0;0.0
"user";14;18;0.0;0.0
"util";8;8;0.0;0.0
"v";9;9;0.0;0.0
"vacanc";4;4;0.0;0.0
"vacat";11;12;0.0;0.0
"valid";30;30;0.0;0.0
"valid_bc";7;7;0.0;0.0
"valid_bc_driver";6;6;0.0;0.0
"valid_bc_driver_licens";4;4;0.0;0.0
"valid_driver";7;7;0.0;0.0
"valid_driver_licens";5;5;0.0;0.0
"valid_secur";3;3;0.0;0.0
"valu";15;15;0.0;0.0
"valuabl";3;3;0.0;0.0
"van";7;7;0.0;0.0
"vancouv";89;108;0.0;0.0
"vancouv_area";5;5;0.0;0.0
"vancouv_bc";11;14;0.0;0.0
"vancouv_bc_v";4;4;0.0;0.0
"vancouv_british";3;3;0.0;0.0
"vancouv_british_columbia";3;3;0.0;0.0
"vancouv_offic";5;5;0.0;0.0
"vancouv_phone";7;7;0.0;0.0
"vancouv_phone_call";7;7;0.0;0.0
"vancouv_phone_call_pleas";7;7;0.0;0.0
"vari";4;4;0.0;0.0
"varieti";27;33;0.0;0.0
"varieti_duti";3;3;0.0;0.0
"varieti_reward";3;3;0.0;0.0
"varieti_reward_offer";3;3;0.0;0.0
"varieti_reward_offer_fast";3;3;0.0;0.0
"variou";21;22;0.0;0.0
"variou_shift";4;4;0.0;0.0
"variou_shift_passion";3;3;0.0;0.0
"variou_shift_passion_succe";3;3;0.0;0.0
"vast";4;4;0.0;0.0
"vast_quantiti";3;3;0.0;0.0
"vast_quantiti_materi";3;3;0.0;0.0
"vast_quantiti_materi_quickli";3;3;0.0;0.0
"vehicl";28;34;0.0;0.0
"vehicl_year";3;3;0.0;0.0
"vehicl_year_area";3;3;0.0;0.0
"vehicl_year_area_busi";3;3;0.0;0.0
"vendor";6;10;0.0;0.0
"vendor_supplier";3;3;0.0;0.0
"venu";3;3;0.0;0.0
"verbal";24;24;0.0;0.0
"verbal_commun";7;7;0.0;0.0
"verbal_commun_skill";6;6;0.0;0.0
"verbal_write";3;3;0.0;0.0
"verbal_written";10;10;0.0;0.0
"verbal_written_commun";7;7;0.0;0.0
"verbal_written_commun_skill";6;6;0.0;0.0
"verifi";5;5;0.0;0.0
"victor";3;3;0.0;0.0
"victor_goldsgymbc";3;3;0.0;0.0
"victor_goldsgymbc_ca";3;3;0.0;0.0
"video";6;10;0.0;0.0
"view";8;10;0.0;0.0
"view_job";3;3;0.0;0.0
"view_job_opportun";3;3;0.0;0.0
"view_job_opportun_pleas";3;3;0.0;0.0
"violent";3;3;0.0;0.0
"violent_crisi";3;3;0.0;0.0
"violent_crisi_prevent";3;3;0.0;0.0
"violent_crisi_prevent_intervent";3;3;0.0;0.0
"vision";6;7;0.0;0.0
"visit";39;42;0.0;0.0
"visit_http";4;4;0.0;0.0
"visit_http_www";3;3;0.0;0.0
"visit_onlin";3;3;0.0;0.0
"visit_onlin_www";3;3;0.0;0.0
"visit_web";3;3;0.0;0.0
"visit_web_www";3;3;0.0;0.0
"visit_web_www_amix";3;3;0.0;0.0
"visit_websit";11;11;0.0;0.0
"visit_websit_www";10;10;0.0;0.0
"visit_websit_www_wpcg";3;3;0.0;0.0
"visit_www";15;15;0.0;0.0
"visit_www_wpcg";3;3;0.0;0.0
"visit_www_wpcg_ca";3;3;0.0;0.0
"voic";4;4;0.0;0.0
"volum";12;12;0.0;0.0
"volum_applic";4;4;0.0;0.0
"volum_resum";3;3;0.0;0.0
"volunt";3;6;0.0;0.0
"w";5;6;0.0;0.0
"wage";38;39;0.0;0.0
"wage_hour";3;3;0.0;0.0
"wage_requir";3;3;0.0;0.0
"walk";6;10;0.0;0.0
"want";47;56;0.0;0.0
"want_creat";3;3;0.0;0.0
"want_hear";8;8;0.0;0.0
"want_hear_pleas";5;5;0.0;0.0
"want_hear_pleas_appli";5;5;0.0;0.0
"want_help";3;3;0.0;0.0
"want_work";4;4;0.0;0.0
"warehous";8;18;0.0;0.0
"wash";3;4;0.0;0.0
"watch";3;4;0.0;0.0
"water";7;11;0.0;0.0
"water_busi";3;3;0.0;0.0
"water_busi_divis";3;3;0.0;0.0
"water_busi_divis_capac";3;3;0.0;0.0
"wealth";3;3;0.0;0.0
"web";22;44;0.0;0.0
"web_applic";3;4;0.0;0.0
"web_base";6;7;0.0;0.0
"web_design";3;3;0.0;0.0
"web_develop";5;7;0.0;0.0
"web_site";3;5;0.0;0.0
"web_www";3;3;0.0;0.0
"web_www_amix";3;3;0.0;0.0
"web_www_amix_ca";3;3;0.0;0.0
"websit";25;30;0.0;0.0
"websit_www";14;14;0.0;0.0
"websit_www_amix";3;3;0.0;0.0
"websit_www_amix_ca";3;3;0.0;0.0
"websit_www_wpcg";3;3;0.0;0.0
"websit_www_wpcg_ca";3;3;0.0;0.0
"wed";5;6;0.0;0.0
"wednesdai";5;5;0.0;0.0
"week";55;66;0.0;0.0
"week_hour";4;4;0.0;0.0
"weekdai";8;8;0.0;0.0
"weekend";29;31;0.0;0.0
"weekend_holidai";4;4;0.0;0.0
"weekend_pleas";4;4;0.0;0.0
"weekend_weekdai";4;4;0.0;0.0
"weekend_work";3;3;0.0;0.0
"weekli";9;10;0.0;0.0
"weigh";4;5;0.0;0.0
"welcom";7;7;0.0;0.0
"welfar";3;3;0.0;0.0
"west";15;20;0.0;0.0
"west_th";3;4;0.0;0.0
"west_vancouv";6;8;0.0;0.0
"western";4;4;0.0;0.0
"western_canada";3;3;0.0;0.0
"wholesal";4;4;0.0;0.0
"why";15;17;0.0;0.0
"wide";12;13;0.0;0.0
"wide_surplu";3;3;0.0;0.0
"wide_surplu_steel";3;3;0.0;0.0
"wide_surplu_steel_sale";3;3;0.0;0.0
"wide_varieti";5;5;0.0;0.0
"will";43;49;0.0;0.0
"will_abl";3;3;0.0;0.0
"will_learn";5;5;0.0;0.0
"will_train";5;5;0.0;0.0
"will_travel";3;3;0.0;0.0
"will_work";12;12;0.0;0.0
"will_work_variou";4;4;0.0;0.0
"will_work_variou_shift";4;4;0.0;0.0
"willing";10;10;0.0;0.0
"willing_learn";4;4;0.0;0.0
"win";13;13;0.0;0.0
"win_team";4;4;0.0;0.0
"window";15;17;0.0;0.0
"window_base";3;3;0.0;0.0
"wine";4;12;0.0;0.0
"winter";3;3;0.0;0.0
"wireless";5;16;0.0;0.0
"wish";3;3;0.0;0.0
"wk";7;7;0.0;0.0
"women";7;9;0.0;0.0
"wonder";3;3;0.0;0.0
"word";22;23;0.0;0.0
"word_excel";8;8;0.0;0.0
"work";236;527;0.0;0.0
"work_abl";4;4;0.0;0.0
"work_busi";6;6;0.0;0.0
"work_canada";3;3;0.0;0.0
"work_client";5;5;0.0;0.0
"work_close";6;6;0.0;0.0
"work_commiss";5;5;0.0;0.0
"work_custom";6;6;0.0;0.0
"work_custom_enjoi";3;3;0.0;0.0
"work_custom_enjoi_stai";3;3;0.0;0.0
"work_dai";6;7;0.0;0.0
"work_direct";4;4;0.0;0.0
"work_dynam";3;3;0.0;0.0
"work_effici";3;3;0.0;0.0
"work_environ";29;32;0.0;0.0
"work_environ_growth";3;3;0.0;0.0
"work_environ_growth_opportun";3;3;0.0;0.0
"work_environ_pleas";3;3;0.0;0.0
"work_ethic";11;11;0.0;0.0
"work_experi";9;9;0.0;0.0
"work_fast";11;12;0.0;0.0
"work_fast_pace";10;11;0.0;0.0
"work_fast_pace_environ";5;5;0.0;0.0
"work_flexibl";3;3;0.0;0.0
"work_flexibl_hour";3;3;0.0;0.0
"work_friendli";3;3;0.0;0.0
"work_full";4;4;0.0;0.0
"work_full_time";4;4;0.0;0.0
"work_fun";3;3;0.0;0.0
"work_great";3;3;0.0;0.0
"work_group";3;3;0.0;0.0
"work_group_residenti";3;3;0.0;0.0
"work_group_residenti_set";3;3;0.0;0.0
"work_histori";4;4;0.0;0.0
"work_hour";12;12;0.0;0.0
"work_hour_dai";4;4;0.0;0.0
"work_independ";17;21;0.0;0.0
"work_industri";4;4;0.0;0.0
"work_industri_leader";3;3;0.0;0.0
"work_industri_leader_help";3;3;0.0;0.0
"work_knowledg";5;6;0.0;0.0
"work_mondai";3;3;0.0;0.0
"work_part";4;4;0.0;0.0
"work_peopl";7;7;0.0;0.0
"work_peopl_potenti";3;3;0.0;0.0
"work_peopl_potenti_opportun";3;3;0.0;0.0
"work_pleas";4;4;0.0;0.0
"work_pleas_email";3;3;0.0;0.0
"work_pressur";7;7;0.0;0.0
"work_project";4;4;0.0;0.0
"work_requir";4;5;0.0;0.0
"work_residenti";3;3;0.0;0.0
"work_residenti_set";3;3;0.0;0.0
"work_sale";4;4;0.0;0.0
"work_saturdai";3;3;0.0;0.0
"work_team";28;35;0.0;0.0
"work_team_environ";13;13;0.0;0.0
"work_team_environ_supervis";3;3;0.0;0.0
"work_team_job";3;3;0.0;0.0
"work_team_job_qualif";3;3;0.0;0.0
"work_time";3;3;0.0;0.0
"work_varieti";3;3;0.0;0.0
"work_variou";5;5;0.0;0.0
"work_variou_shift";4;4;0.0;0.0
"work_variou_shift_passion";3;3;0.0;0.0
"work_weekend";4;4;0.0;0.0
"work_work";3;3;0.0;0.0
"worker";19;34;0.0;0.0
"worker_job";3;3;0.0;0.0
"worker_job_requir";3;3;0.0;0.0
"worker_job_requir_includ";3;3;0.0;0.0
"workflow";5;6;0.0;0.0
"workplac";3;3;0.0;0.0
"world";13;14;0.0;0.0
"world_wide";3;3;0.0;0.0
"world_wide_surplu";3;3;0.0;0.0
"world_wide_surplu_steel";3;3;0.0;0.0
"worth";5;5;0.0;0.0
"wpcg";3;15;0.0;0.0
"wpcg_ca";3;6;0.0;0.0
"wpcg_ca_excit";3;3;0.0;0.0
"wpcg_ca_excit_career";3;3;0.0;0.0
"wpcg_ca_wpcg";3;3;0.0;0.0
"wpcg_ca_wpcg_wpcg";3;3;0.0;0.0
"wpcg_special";3;3;0.0;0.0
"wpcg_special_recruit";3;3;0.0;0.0
"wpcg_special_recruit_search";3;3;0.0;0.0
"wpcg_wpcg";3;3;0.0;0.0
"wpcg_wpcg_special";3;3;0.0;0.0
"wpcg_wpcg_special_recruit";3;3;0.0;0.0
"wrap";3;3;0.0;0.0
"write";32;49;0.0;0.0
"write_skill";4;4;0.0;0.0
"write_speak";3;3;0.0;0.0
"writer";7;15;0.0;0.0
"written";42;49;0.0;0.0
"written_commun";11;11;0.0;0.0
"written_commun_skill";10;10;0.0;0.0
"written_refer";3;3;0.0;0.0
"written_refer_food";3;3;0.0;0.0
"written_refer_food_safe";3;3;0.0;0.0
"written_spoken";7;7;0.0;0.0
"written_verbal";8;8;0.0;0.0
"written_verbal_commun";4;4;0.0;0.0
"written_verbal_commun_skill";3;3;0.0;0.0
"www";58;72;0.0;0.0
"www_amix";3;6;0.0;0.0
"www_amix_ca";3;6;0.0;0.0
"www_amix_ca_click";3;3;0.0;0.0
"www_howesound";3;6;0.0;0.0
"www_howesound_net";3;6;0.0;0.0
"www_howesound_net_employ";3;6;0.0;0.0
"www_wpcg";3;6;0.0;0.0
"www_wpcg_ca";3;6;0.0;0.0
"www_wpcg_ca_excit";3;3;0.0;0.0
"www_wpcg_ca_wpcg";3;3;0.0;0.0
"x";4;4;0.0;0.0
"xml";4;4;0.0;0.0
"yahoo";4;4;0.0;0.0
"yahoo_ca";3;3;0.0;0.0
"yard";3;3;0.0;0.0
"ye";4;4;0.0;0.0
"year";138;182;0.0;0.0
"year_area";3;3;0.0;0.0
"year_area_busi";3;3;0.0;0.0
"year_area_busi_includ";3;3;0.0;0.0
"year_commit";3;3;0.0;0.0
"year_contract";3;4;0.0;0.0
"year_crush";3;3;0.0;0.0
"year_crush_recycl";3;3;0.0;0.0
"year_crush_recycl_vehicl";3;3;0.0;0.0
"year_experi";43;45;0.0;0.0
"year_experi_experi";3;3;0.0;0.0
"year_experi_experi_work";3;3;0.0;0.0
"year_experi_work";4;4;0.0;0.0
"year_old";4;4;0.0;0.0
"year_relat";4;4;0.0;0.0
"year_relat_experi";4;4;0.0;0.0
"year_relev";3;3;0.0;0.0
"year_retail";5;7;0.0;0.0
"year_retail_manag";3;3;0.0;0.0
"year_retail_manag_experi";3;3;0.0;0.0
"year_sale";4;4;0.0;0.0
"young";6;6;0.0;0.0
"yr";4;4;0.0;0.0
